x,y,z,color,r
0.03151024,0.12842079,0.0557054,1,0.13223007
0.03281316,0.15823303,-0.0158077,1,0.1615995
0.07209462,0.16141477,-0.0437075,1,0.17678338
0.032806672,0.15850128,-0.022839399,1,0.16186085
0.072099425,0.16124743,-0.0591396,1,0.17663255
0.03301728,0.025317628,-0.061618302,1,0.04160677
0.03186725,0.17984353,0.0202674,1,0.18264507
0.07115869,0.18305391,0.0389078,1,0.1963983
0.032406356,0.05267778,-0.013439201,1,0.061847556
0.07179073,0.04936873,-0.0289497,1,0.08712738
0.11694628,0.04581538,-0.0467606,1,0.12560049
0.17205581,0.04109389,-0.068613194,1,0.17689519
0.032907527,0.15446049,0.0889514,1,0.15792704
0.03193481,0.108514614,-0.0254286,1,0.11311611
0.07191819,0.10579165,-0.0487477,1,0.12792224
0.115418755,0.10317975,-0.074130304,1,0.15481457
0.032444015,0.17557506,-0.048479,1,0.17854752
0.03216483,0.14518441,0.0982125,1,0.14870471
0.032256756,0.062030498,-0.0421251,1,0.06991624
0.07108957,0.06492564,-0.0833403,1,0.09627599
0.031782854,0.06022368,0.0026953002,1,0.068095826
0.071604505,0.062628515,-0.0046866797,1,0.09512905
0.115900554,0.06511454,-0.0129652005,1,0.13293925
0.1719481,0.06825628,-0.0234396,1,0.18500018
0.03295468,0.027653577,-0.0481083,1,0.04302013
0.03215308,0.01920087,-0.0165401,1,0.03744989
0.0727875,0.016869279,-0.041910198,1,0.074716754
0.11653246,0.014048086,-0.0692657,1,0.117376156
0.03248758,0.15098217,0.0191129,1,0.15443788
0.07204983,0.14767075,0.0381034,1,0.16431016
0.1153337,0.14368866,0.058822602,1,0.18425064
0.031640563,0.017979866,0.025023,1,0.036392316
0.07236238,0.015050885,0.052724604,1,0.07391105
0.11665542,0.011966075,0.0829391,1,0.11726753
0.03203371,0.17065398,0.0314338,1,0.17363451
0.071442224,0.16735849,0.065851994,1,0.18196937
0.031524293,0.13043573,-0.084655404,1,0.13419114
0.032074362,0.011807747,-0.0589491,1,0.034178756
0.03145205,0.09801847,0.0289701,1,0.10294101
0.07223602,0.09418843,0.07407,1,0.11869921
0.032100078,0.0144083565,-0.0465354,1,0.03518545
0.07253551,0.011238176,-0.0979686,1,0.07340093
0.032228168,0.16149151,0.0611036,1,0.16467594
0.032017846,0.08408154,-0.0627296,1,0.08997137
0.032472607,0.026551796,0.0661521,1,0.041946013
0.031587265,0.07625053,0.0267033,1,0.082534224
0.07223736,0.08047323,0.0559051,1,0.10813961
0.116933435,0.08447243,0.0880336,1,0.14425333
0.03239712,0.1544713,0.0195616,1,0.15783204
0.07186904,0.15265131,0.0384626,1,0.16872339
0.11508251,0.15054296,0.0591645,1,0.18949187
0.031564955,0.010464024,0.0145052,1,0.033254206
0.07244193,0.013268233,0.027993299,1,0.073646985
0.11587823,0.016793536,0.0423107,1,0.1170888
0.1711808,0.021096166,0.060531702,1,0.17247583
0.032780383,0.03459223,-0.00214497,1,0.047656856
0.07219809,0.03290377,-0.00800718,1,0.07934244
0.115722544,0.03108999,-0.0144564,1,0.1198261
0.17308359,0.028649364,-0.0229709,1,0.17543863
0.031509373,0.08583822,0.00352813,1,0.091438726
0.07197101,0.08727926,0.0034156302,1,0.11312602
0.11615842,0.08881564,0.00330312,1,0.14622241
0.17167087,0.090797074,0.00307812,1,0.1942035
0.0331016,0.14728388,0.0896885,1,0.15095781
0.031953026,0.11790068,-0.00433016,1,0.12215386
0.0717126,0.11642092,-0.012312001,1,0.13673525
0.11549336,0.11485624,-0.0210877,1,0.16288239
0.032056384,0.009830434,-0.0428356,1,0.033529826
0.072442,0.013266107,-0.091584705,1,0.07364668
0.031935483,0.10450014,-0.0594146,1,0.10927101
0.032524932,0.024593828,0.0221437,1,0.04077656
0.0720693,0.02216174,0.0543074,1,0.07539978
0.11625568,0.019120356,0.0902942,1,0.11781753
0.03189181,0.053381234,0.0188639,1,0.062182344
0.07128298,0.049961958,0.041923802,1,0.08704861
0.11644427,0.045799654,0.0682615,1,0.12512743
0.03177983,0.060427334,0.0244578,1,0.068274595
0.07116496,0.057559796,0.054602798,1,0.09152912
0.11642929,0.054337427,0.0892931,1,0.12848477
0.03229762,0.059282474,-0.0182385,1,0.067509614
0.07168623,0.05569496,-0.0485096,1,0.090779096
0.11608864,0.051526446,-0.0827472,1,0.12701003
