x,y,z,color,r
0.03152066,0.12993218,0.0242216,1,0.13370088
0.072687805,0.13307264,0.044135798,1,0.15163063
0.11566192,0.1363688,0.0649263,1,0.17881311
0.031766318,0.061351225,0.0342485,1,0.06908742
0.07165001,0.05841928,0.0888965,0,0.09244748
0.031443514,0.101871885,0.0260894,1,0.10661414
0.07192703,0.1054093,0.0716852,1,0.1276112
0.031653147,0.19504395,0.051394798,1,0.1975957
0.03213038,0.01723301,-0.0155638,1,0.036460087
0.07267149,0.019647371,-0.0288574,1,0.07528057
0.116105676,0.022137681,-0.0431177,1,0.118197314
0.1714315,0.025353223,-0.0613003,1,0.17329611
0.03218563,0.16338503,-0.0758256,1,0.16652502
0.031852785,0.18072042,0.0173207,1,0.18350606
0.07123835,0.17753771,0.025391199,1,0.191297
0.03205417,0.079540886,-0.00470938,1,0.085756764
0.07266724,0.08225286,-0.0014468799,1,0.10975455
0.11638394,0.08518635,0.00195611,1,0.14422876
0.17182559,0.08876353,0.00634063,1,0.19339854
0.03147759,0.09137902,-0.071888804,1,0.096648656
0.0319347,0.10834155,-0.0256909,1,0.112950064
0.07196137,0.10397925,-0.0565918,1,0.12645206
0.1155503,0.10023926,-0.090334,1,0.15296987
0.032074362,0.011807747,-0.0121466,1,0.034178756
0.07311551,0.009679934,-0.0371472,1,0.073753506
0.11694621,0.0073541366,-0.0639065,1,0.11717722
0.17244147,0.0045302343,-0.097858004,1,0.17250097
0.03222145,0.03678788,0.0505762,1,0.048903678
0.03214169,0.0709028,-0.0140724005,1,0.0778479
0.07300204,0.074568756,-0.0286082,1,0.10435419
0.11545039,0.0778918,-0.0436297,1,0.13926925
0.17286037,0.08237661,-0.064022005,1,0.19148529
0.03145985,0.118538305,-0.0709721,1,0.122641966
0.032745104,0.036086734,-0.00881563,1,0.048728783
0.07218612,0.03329421,-0.0125519,1,0.079494275
0.11574917,0.030391268,-0.0165781,1,0.11967247
0.17135534,0.026785703,-0.021657301,1,0.17343622
0.03223604,0.036147553,-0.000855185,1,0.048433542
0.071663804,0.034053337,0.00136537,1,0.07934312
0.11520594,0.03161967,0.00392188,1,0.119466364
0.1707839,0.028266128,0.0071519,1,0.17310724
0.032540046,0.14903602,0.0316569,1,0.15254702
0.071906425,0.15157874,0.0676345,1,0.16776963
0.032562487,0.023218675,0.039892603,1,0.03999278
0.07259592,0.021537755,0.0865896,1,0.07572346
0.031504545,0.08658771,0.0664766,1,0.092141025
0.03152907,0.13107991,0.021398898,1,0.1348185
0.07268592,0.13311128,0.0639237,1,0.15166363
0.03198481,0.04819412,0.0445222,1,0.05784204
0.031461935,0.095010296,0.0568748,1,0.100084014
0.03211266,0.07351158,-0.0342143,1,0.080219544
0.07295531,0.075581744,-0.0634755,1,0.10504798
0.114952944,0.077918954,-0.093541496,1,0.1388724
0.032525677,0.046279915,-0.0390112,1,0.056566335
0.07129853,0.04911991,-0.0838611,1,0.086580865
0.0325622,0.044459034,-0.0437904,1,0.0551081
0.07142721,0.042998817,-0.094315104,1,0.083371125
0.032057486,0.16945359,0.0060739196,1,0.17245927
0.071363695,0.17086312,0.0153703,1,0.18516745
0.031976648,0.12342385,-0.020559601,1,0.12749884
0.07159077,0.12669638,-0.0441708,1,0.14552392
0.11594451,0.1309686,-0.070706494,1,0.17491685
0.032619033,0.16673522,-0.0064173,1,0.16989595
0.07190007,0.16908467,-0.012359399,1,0.18373689
0.032422338,0.15348355,-0.075417,1,0.15687068
0.03276974,0.035039045,-0.019026801,1,0.047974896
0.07222519,0.03203161,-0.0443727,1,0.07900951
0.11530637,0.028974505,-0.0721167,1,0.118891045
0.03164528,0.19572961,0.00790614,1,0.19827129
0.032277152,0.18564,-0.0076693003,1,0.18842512
0.071658,0.18278575,-0.00258276,1,0.19633009
0.032598823,0.04268937,-0.00803815,1,0.053712808
0.07190512,0.04385994,-0.011547,1,0.084226124
0.11698395,0.04524797,-0.0155094005,1,0.12542975
0.1716619,0.047012728,-0.0203469,1,0.17798316
