x,y,z,color,r
0.032490138,0.04810623,-0.0153022,1,0.058050137
0.071861036,0.045860503,-0.0307343,1,0.08524784
0.11710689,0.04342159,-0.048498,1,0.12489779
0.17159793,0.040512122,-0.069899,1,0.1763153
0.031993512,0.0014087517,-0.026177999,1,0.032024514
0.07156728,0.005044661,-0.0596276,1,0.07174486
0.116363294,0.008582334,-0.097559996,1,0.116679356
0.03145109,0.09836466,0.0328978,1,0.103270404
0.07205332,0.100410685,0.0818326,1,0.12358797
0.03278269,0.15949517,-0.00929322,1,0.16282941
0.07220912,0.15754728,-0.018283501,1,0.17330696
0.11544133,0.15514185,-0.0281313,1,0.19337966
0.031983618,0.124705985,0.07751451,1,0.12874213
0.031535476,0.13191898,0.0428232,1,0.13563593
0.073107526,0.13484478,0.0975809,1,0.15338781
0.032127887,0.19711319,0.091577,1,0.19971432
0.03307425,0.14825375,0.075635396,1,0.15189826
0.031997968,0.047497127,-0.09934279,1,0.05726995
0.031444386,0.11275858,0.0558605,1,0.11706087
0.031440623,0.10415323,-0.0712109,1,0.108795255
0.032052048,0.13433586,-0.0105796,1,0.13810669
0.07327633,0.1314439,-0.0206614,1,0.15048894
0.11658354,0.12855615,-0.0313369,1,0.17354655
0.03215431,0.16481504,0.0135267,1,0.1679223
0.07156194,0.16264386,0.033382,1,0.17769113
0.116512276,0.16016147,0.0560578,1,0.19805759
0.03144774,0.09971711,0.008227049,1,0.104558416
0.071621254,0.09801135,0.0222174,1,0.12139122
0.11574832,0.09618474,0.0375868,1,0.15049644
0.17144576,0.093943894,0.0569986,1,0.19549707
0.03144218,0.11134429,0.0227055,1,0.11569858
0.07134901,0.10906254,0.0550178,1,0.13032773
0.11577888,0.10655659,0.0910413,1,0.15735011
0.032121785,0.16633503,0.0312036,1,0.16940823
0.0719956,0.16510923,0.0733115,1,0.18012336
0.031600006,0.07495665,0.0314925,1,0.08134531
0.072887406,0.077084124,0.076169506,1,0.1060874
0.031447258,0.11419409,0.025011498,1,0.11844501
0.07132227,0.110388756,0.0600713,1,0.13142505
0.11579484,0.10614647,0.099277295,1,0.15708444
0.032933384,0.028463753,-0.0620801,1,0.04352922
0.032438844,0.05085634,0.0964932,1,0.06032119
0.033360153,0.013668848,-0.038095,1,0.03605187
0.07305806,0.010877834,-0.06557231,1,0.07386344
0.11643954,0.007409495,-0.0955629,1,0.11667505
0.032534674,0.17082588,-0.03205,1,0.17389649
0.071806945,0.17351975,-0.052703097,1,0.18779068
0.031527985,0.0059387335,0.00116131,1,0.03208243
0.07109215,0.0021001836,0.0157977,1,0.07112317
0.03181118,0.05834984,0.0179612,1,0.06645792
0.07112548,0.060953908,0.0405337,1,0.09367077
0.115434565,0.06435987,0.0659506,1,0.13216403
0.17191954,0.06868208,0.0983779,1,0.18513119
0.03152066,0.12993218,0.0160448,1,0.13370088
0.07108648,0.12783566,0.0312292,1,0.14627112
0.116273195,0.12540303,0.0485703,1,0.1710128
0.032169066,0.068599716,-0.0164321,1,0.07576787
0.073231414,0.0698297,-0.042417802,1,0.10118808
0.115665965,0.07110597,-0.0692678,1,0.13577436
0.03148331,0.09023614,0.00234687,1,0.09557071
0.07174439,0.09392714,0.000321877,1,0.11819291
0.11617655,0.09760909,-0.0018406301,1,0.15173835
0.17142281,0.10245133,-0.00450749,1,0.19970493
0.032115374,0.073257454,0.097798206,1,0.079987824
0.03228545,0.060083408,-0.00954819,1,0.068208255
0.07161747,0.06130782,-0.025959,1,0.094274655
0.11600862,0.06266211,-0.0444385,1,0.13185045
0.17223024,0.064366154,-0.0678351,1,0.18386479
0.032429826,0.1763586,-0.0607812,1,0.17931549
0.032412488,0.028866034,0.0199241,1,0.043402962
0.07178367,0.03020164,0.0519314,1,0.07787833
0.11570572,0.031545125,0.0876408,1,0.11992877
0.032004323,0.08602697,-0.0030511601,1,0.09178734
0.07209715,0.083943605,0.00116563,1,0.110654995
0.116630994,0.08148795,0.005807,1,0.14227816
0.17083557,0.078506224,0.0114594,1,0.1880107
0.032920483,0.0289626,-0.0150443,1,0.043847352
0.0722133,0.032414474,-0.0291095,1,0.07915465
0.11554709,0.03619207,-0.0446451,1,0.121082604
0.17206265,0.040989835,-0.0649268,1,0.1768777
0.031513695,0.0039242557,0.0685823,1,0.03175709
0.032542624,0.1704281,-0.050838698,1,0.17350723
0.03193462,0.10617462,-0.00409063,1,0.110873215
0.071880594,0.10745606,-0.00780313,0,0.12928118
0.032894447,0.1549727,-0.06968801,1,0.15842532
0.031600017,0.07495279,-0.088168405,1,0.08134176
0.032833382,0.15740922,-0.050773602,1,0.16079706
0.03195028,0.09705056,0.0974553,1,0.10217452
0.032200158,0.066141956,-0.0243831,1,0.073563635
0.07325633,0.06933731,-0.062356498,1,0.100866996
